06 02 2014,669.50,647.06,675.00,623.94,1.18,3.56
06 01 2014,646.50,638.00,687.35,625.00,1.15,1.71
05 31 2014,635.60,621.00,635.60,618.62,0.91,1.05
05 30 2014,629.00,590.00,629.00,590.00,1.16,9.78
05 29 2014,572.99,570.00,575.01,567.88,1.16,-0.70
05 28 2014,577.01,570.00,580.04,563.41,1.02,1.23
05 27 2014,570.00,575.59,580.02,557.66,1.22,-0.87
05 26 2014,575.00,569.00,580.10,563.20,0.57,1.56
05 25 2014,566.15,507.83,572.00,507.83,0.57,12.71
05 24 2014,502.30,500.00,505.00,500.00,0.63,-1.42
05 23 2014,509.55,507.00,529.79,500.80,1.54,1.44
05 22 2014,502.30,476.55,507.00,475.75,1.64,5.16
05 21 2014,477.65,480.00,480.00,475.79,1.13,0.36
05 20 2014,475.95,440.00,480.00,440.00,1.84,8.42
05 19 2014,438.97,434.75,440.00,423.75,1.16,0.05
05 18 2014,438.75,438.00,438.75,436.27,0.00,-0.73
05 17 2014,441.97,443.00,443.00,435.37,0.10,-0.07
05 16 2014,442.28,442.00,443.00,442.00,0.48,0.07
05 15 2014,441.99,440.00,442.00,438.00,0.22,-0.45
05 14 2014,444.00,437.25,444.00,432.00,1.55,1.54
05 13 2014,437.25,439.00,439.00,433.68,1.26,-0.63
05 12 2014,440.00,434.55,441.00,433.00,1.22,1.85
05 11 2014,432.00,449.63,449.63,430.55,0.46,-4.23
05 10 2014,451.10,452.00,452.25,449.10,0.59,1.14
05 09 2014,446.00,440.00,452.01,439.49,1.16,0.72
05 08 2014,442.80,440.00,447.00,439.51,1.01,1.10
05 07 2014,438.00,430.00,448.72,425.89,0.85,1.86
05 06 2014,430.00,426.55,431.50,419.77,0.97,0.70
05 05 2014,427.01,436.41,439.88,426.50,1.15,-0.90
05 04 2014,430.87,439.53,440.63,430.87,0.02,-2.20
05 03 2014,440.54,452.00,452.00,432.61,0.07,-2.86
05 02 2014,453.50,459.01,459.63,447.00,0.91,-1.20
05 01 2014,459.00,450.81,463.00,450.78,0.93,2.39
04 30 2014,448.27,446.00,450.00,440.50,0.63,3.29
04 29 2014,434.00,438.72,450.00,431.54,0.89,-3.13
04 28 2014,448.00,434.00,448.00,433.00,0.86,1.48
04 27 2014,441.45,460.00,460.50,441.45,0.07,-3.82
04 26 2014,459.00,467.35,470.49,453.86,0.04,-0.22
04 25 2014,460.00,493.08,494.37,446.22,0.43,-7.54
04 24 2014,497.50,486.00,497.50,480.00,0.49,1.49
04 23 2014,490.21,494.86,494.86,480.00,0.50,0.45
04 22 2014,488.00,499.50,501.00,488.00,0.22,-1.81
04 21 2014,497.00,509.00,510.00,495.77,0.66,-3.01
04 20 2014,512.45,510.00,512.45,510.00,0.15,1.48
04 19 2014,505.00,488.17,510.00,484.71,0.04,2.95
04 18 2014,490.54,499.39,504.37,483.57,0.42,-2.03
04 17 2014,500.71,519.55,522.25,491.00,0.35,-4.12
04 16 2014,522.25,510.00,522.79,499.00,0.76,1.41
04 15 2014,515.00,453.36,515.00,453.36,0.75,12.20
04 14 2014,459.00,403.15,464.00,403.15,0.73,13.55
04 13 2014,404.22,415.00,415.00,404.22,0.11,-2.60
04 12 2014,415.00,417.75,430.00,412.00,0.07,-0.30
04 11 2014,416.26,355.00,427.00,325.00,2.04,12.50
04 10 2014,370.00,440.24,440.24,370.00,0.91,-16.38
04 09 2014,442.50,454.97,454.97,440.00,0.35,-1.39
04 08 2014,448.75,454.50,458.25,448.75,0.15,-1.20
04 07 2014,454.20,460.21,463.62,445.00,0.25,0.11
04 06 2014,453.69,463.30,463.30,453.69,0.01,-1.54
04 05 2014,460.80,453.00,460.80,445.19,0.04,2.40
04 04 2014,449.99,441.50,458.13,434.17,0.31,0.27
04 03 2014,448.78,440.61,462.05,422.00,0.68,1.23
04 02 2014,443.33,479.18,490.51,435.79,0.95,-8.18
04 01 2014,482.83,460.32,486.00,451.44,0.94,6.82
03 31 2014,452.00,478.60,485.00,443.13,0.08,-2.61
03 30 2014,464.10,493.01,493.01,440.35,0.14,-5.66
03 29 2014,491.92,506.17,507.00,490.98,0.02,-1.11
03 28 2014,497.44,525.00,525.00,490.00,0.23,-0.22
03 27 2014,498.53,582.40,589.33,498.53,0.24,-16.21
03 26 2014,595.00,580.00,595.00,570.00,0.54,2.23
03 25 2014,582.01,586.58,586.66,579.10,0.31,-1.35
03 24 2014,590.00,560.38,590.00,552.00,0.35,4.20
03 23 2014,566.20,570.30,570.30,566.20,0.01,1.11
03 22 2014,560.00,560.00,562.86,550.00,0.01,-1.55
03 21 2014,568.80,581.00,605.42,568.80,0.70,-2.52
03 20 2014,583.48,610.00,639.21,583.48,0.49,-4.50
03 19 2014,611.00,622.90,622.92,611.00,0.11,-1.19
03 18 2014,618.37,623.08,623.89,610.89,0.49,-0.95
03 17 2014,624.33,635.00,635.70,624.00,0.60,-1.68
03 16 2014,635.01,640.10,640.10,635.01,0.04,-1.03
03 15 2014,641.64,636.89,641.64,636.89,0.00,1.85
03 14 2014,630.00,632.93,638.97,630.00,0.56,-1.87
03 13 2014,641.99,633.51,645.14,633.51,0.04,-1.23
03 12 2014,650.00,615.00,650.00,615.00,0.86,5.69
03 11 2014,615.00,615.00,615.00,613.50,0.05,0.00
03 10 2014,615.00,621.00,621.00,612.84,0.12,-0.97
03 09 2014,621.00,610.48,621.00,609.37,0.05,1.12
03 08 2014,614.14,621.00,621.00,600.25,0.06,-1.11
03 07 2014,621.00,663.00,663.00,614.00,0.76,-6.33
03 06 2014,663.00,673.44,675.00,657.00,0.96,-1.78
03 05 2014,675.00,658.00,675.80,658.00,0.49,1.05
03 04 2014,668.00,654.72,675.00,652.62,0.47,1.52
03 03 2014,658.00,571.50,685.00,569.74,0.67,17.37
03 02 2014,560.62,570.90,583.49,560.00,0.01,-1.34
03 01 2014,568.21,565.00,571.77,560.00,0.06,0.57
02 28 2014,565.00,575.48,590.30,544.89,0.34,-2.42
02 27 2014,579.00,592.53,592.53,565.72,0.01,-0.52
02 26 2014,582.00,548.67,594.47,544.00,0.72,13.01
02 25 2014,515.00,554.00,567.00,425.00,1.91,-8.43
02 24 2014,562.43,597.27,597.27,562.43,0.01,-9.14
02 23 2014,619.00,597.73,624.05,597.73,0.02,4.00
02 22 2014,595.22,587.61,602.77,563.74,0.00,4.79
02 21 2014,568.00,565.20,591.50,548.51,0.06,-1.88
02 20 2014,578.88,633.00,633.00,574.81,0.04,-8.17
02 19 2014,630.41,634.18,637.99,628.00,0.10,0.38
02 18 2014,628.00,660.00,660.00,622.00,0.05,-5.40
02 17 2014,663.85,626.00,663.85,626.00,0.03,9.19
02 16 2014,608.00,650.00,650.00,608.00,0.11,-6.95
02 15 2014,653.38,652.89,655.69,650.00,0.02,-4.20
02 14 2014,682.00,622.00,724.00,565.20,0.46,7.53
02 13 2014,634.26,671.94,671.94,630.00,0.04,-7.41
02 12 2014,685.00,691.13,691.13,650.00,0.06,3.97
02 11 2014,658.87,739.00,761.66,653.26,0.13,-6.72
02 10 2014,706.32,720.00,739.00,642.00,0.11,-0.52
02 09 2014,710.00,702.59,720.00,702.59,0.10,2.90
02 08 2014,690.00,700.00,716.45,690.00,0.05,-4.17
02 07 2014,720.00,750.27,755.05,677.00,0.28,-6.68
02 06 2014,771.55,793.00,793.00,768.00,0.16,-2.46
02 05 2014,791.00,807.00,808.00,791.00,0.33,-2.71
02 04 2014,813.00,810.80,813.23,808.27,0.12,0.37
02 03 2014,810.00,806.78,814.12,801.67,0.14,-0.57
02 01 2014,814.65,801.93,814.65,801.93,0.01,1.83
01 31 2014,800.00,801.67,803.29,791.80,0.22,-0.49
01 30 2014,803.95,794.37,803.95,785.37,0.27,0.49
01 29 2014,800.00,788.99,800.00,783.57,0.13,0.63
01 28 2014,795.00,779.78,812.04,770.00,0.56,4.57
01 27 2014,760.29,810.94,810.94,757.00,0.74,-6.10
01 26 2014,809.65,804.18,823.92,731.00,0.15,-0.04
01 25 2014,810.00,795.83,810.00,789.44,0.23,3.60
01 24 2014,781.87,800.00,800.00,773.18,0.36,-4.21
01 23 2014,816.21,819.00,820.00,804.28,0.26,1.14
01 22 2014,807.00,807.00,807.00,807.00,0.00,-0.37
01 21 2014,810.00,810.00,824.72,794.21,0.37,-1.62
01 20 2014,823.35,831.01,831.01,795.23,0.15,-0.80
01 19 2014,830.00,819.00,830.00,814.23,0.14,3.75
01 18 2014,800.00,810.00,815.00,799.00,0.15,1.39
01 17 2014,789.00,820.00,820.69,789.00,0.07,-4.25
01 16 2014,824.00,847.06,847.06,822.42,0.20,-1.87
01 15 2014,839.73,835.55,842.19,833.74,0.05,1.56
01 14 2014,826.85,827.84,833.41,815.12,0.14,1.03
01 13 2014,818.40,846.59,857.28,818.40,0.06,-7.85
01 12 2014,888.10,892.00,892.00,888.10,0.00,-0.98
01 11 2014,896.88,899.00,900.27,895.00,0.01,7.44
01 10 2014,834.75,832.98,834.75,832.98,0.00,-1.79
01 09 2014,850.00,833.72,850.00,794.93,0.29,2.59
01 08 2014,828.54,781.00,838.05,771.00,0.14,4.75
01 07 2014,791.00,928.69,928.69,791.00,0.10,-15.36
01 06 2014,934.55,910.00,950.00,900.00,0.10,3.38
01 05 2014,904.00,839.46,904.00,839.46,0.02,12.74
01 04 2014,801.84,806.50,806.50,801.84,0.01,-1.26
01 03 2014,812.05,801.00,812.05,801.00,-,4.78
01 02 2014,775.00,746.22,775.00,740.18,0.13,4.69
01 01 2014,740.30,740.00,757.00,733.53,0.01,1.73
12 31 2013,727.71,731.50,731.50,715.72,0.08,-1.29
12 30 2013,737.24,735.00,740.00,730.21,0.13,3.21
12 29 2013,714.29,710.66,714.29,710.66,0.01,1.90
12 28 2013,701.00,726.00,732.00,701.00,0.14,-2.49
12 27 2013,718.89,757.53,757.75,708.98,0.18,-2.85
12 26 2013,740.00,680.00,741.32,680.00,0.19,14.31
12 24 2013,647.33,661.96,668.75,646.82,0.11,1.09
12 23 2013,640.37,650.18,653.20,640.37,0.08,2.94
12 22 2013,622.10,590.00,669.62,590.00,0.13,2.37
12 21 2013,607.68,655.41,656.69,589.00,0.19,1.45
12 20 2013,599.00,702.03,731.96,599.00,0.53,-14.68
12 19 2013,702.03,545.59,716.43,521.00,0.37,27.32
12 18 2013,551.38,668.84,668.84,408.74,1.38,-24.67
12 17 2013,731.94,712.17,759.83,643.93,0.18,3.86
12 16 2013,704.77,896.76,896.76,699.55,0.13,-18.51
12 15 2013,864.87,891.23,891.23,850.00,0.11,-3.68
12 14 2013,897.95,904.00,909.73,889.01,0.02,-1.60
12 13 2013,912.55,911.00,954.00,909.08,0.11,1.34
12 12 2013,900.53,878.90,915.00,878.90,0.01,-2.31
12 11 2013,921.78,1005.59,1005.59,890.66,0.04,-9.89
12 10 2013,1023.00,967.18,1030.44,958.46,0.08,9.32
12 09 2013,935.79,871.40,945.02,849.42,0.05,28.19
12 08 2013,730.00,717.13,758.47,682.22,0.03,-8.82
12 07 2013,800.57,833.26,1200.00,632.32,0.66,-8.25
12 06 2013,872.56,1028.15,1028.15,845.41,0.24,-15.33
12 05 2013,1030.58,1129.80,1135.00,866.02,0.12,-9.99
12 04 2013,1145.00,1065.46,1149.50,1065.46,0.03,9.26
12 03 2013,1047.98,1047.98,1047.98,1047.98,0.08,5.00
12 02 2013,998.07,997.87,1031.09,960.00,0.20,4.51
12 01 2013,955.00,998.06,998.06,903.00,0.06,-14.15
11 30 2013,1112.35,1105.08,1115.00,1103.14,0.33,0.44
11 29 2013,1107.51,1030.00,1124.36,1030.00,0.43,9.65
11 28 2013,1010.00,955.00,1031.09,943.86,0.14,6.54
11 27 2013,948.00,863.90,948.87,855.00,0.34,11.59
11 26 2013,849.57,790.24,849.57,778.00,0.05,8.53
11 25 2013,782.77,785.93,789.02,782.77,0.02,-3.80
11 24 2013,813.72,746.86,813.72,746.86,-,-3.38
11 23 2013,842.20,800.20,842.20,769.92,0.05,10.82
11 22 2013,760.00,680.00,760.00,680.00,0.03,8.57
11 21 2013,700.00,587.00,700.00,580.00,0.08,27.27
11 20 2013,550.00,504.90,550.00,425.06,0.02,-8.18
11 19 2013,599.00,600.00,690.89,418.36,0.06,2.37
11 18 2013,585.16,461.00,590.64,461.00,0.11,23.64
11 17 2013,473.27,435.87,473.27,435.87,0.03,8.73
11 16 2013,435.27,412.03,436.05,398.44,0.05,8.82
11 15 2013,400.00,419.07,436.06,400.00,0.23,-4.31
11 14 2013,418.00,396.21,419.50,393.69,0.20,7.81
11 13 2013,387.73,366.81,387.73,356.36,0.10,10.73
11 12 2013,350.16,343.26,355.26,341.88,0.06,3.42
11 11 2013,338.57,342.84,342.84,328.85,0.11,8.55
11 10 2013,311.90,311.90,311.90,311.90,-,-7.21
11 09 2013,336.14,336.14,336.14,336.14,-,3.82
11 08 2013,323.77,323.77,323.77,323.77,-,14.29
11 07 2013,283.30,283.30,283.30,283.30,-,11.67
11 06 2013,253.69,253.69,253.69,253.69,-,6.02
11 05 2013,239.29,239.29,239.29,239.29,-,6.26
11 04 2013,225.20,225.20,225.20,225.20,-,8.46
11 03 2013,207.63,207.63,207.63,207.63,-,3.38
11 02 2013,200.85,200.85,200.85,200.85,-,1.18
11 01 2013,198.51,198.51,198.51,198.51,-,0.14
10 31 2013,198.23,198.23,198.23,198.23,-,1.89
10 30 2013,194.55,194.55,194.55,194.55,-,-1.84
10 29 2013,198.19,198.19,198.19,198.19,-,5.49
10 28 2013,187.87,187.87,187.87,187.87,-,1.17
10 27 2013,185.69,185.69,185.69,185.69,-,5.57
10 26 2013,175.90,175.90,175.90,175.90,-,-1.25
10 25 2013,178.12,178.12,178.12,178.12,-,-2.75
10 24 2013,183.15,183.15,183.15,183.15,-,-8.71
10 23 2013,200.62,200.62,200.62,200.62,-,9.12
10 22 2013,183.86,183.86,183.86,183.86,-,5.56
10 21 2013,174.18,174.18,174.18,174.18,-,6.82
10 20 2013,163.06,163.06,163.06,163.06,-,2.03
10 19 2013,159.81,159.81,159.81,159.81,-,6.83
10 18 2013,149.59,149.59,149.59,149.59,-,4.81
10 17 2013,142.73,142.73,142.73,142.73,-,3.86
10 16 2013,137.42,137.42,137.42,137.42,-,-0.88
10 15 2013,138.64,138.64,138.64,138.64,-,4.21
10 14 2013,133.04,133.04,133.04,133.04,-,2.01
10 13 2013,130.42,130.42,130.42,130.42,-,3.08
10 12 2013,126.52,126.52,126.52,126.52,-,0.80
10 11 2013,125.51,125.51,125.51,125.51,-,-0.15
10 10 2013,125.70,125.70,125.70,125.70,-,-0.11
10 09 2013,125.84,125.84,125.84,125.84,-,1.22
10 08 2013,124.32,124.32,124.32,124.32,-,0.88
10 07 2013,123.24,123.24,123.24,123.24,-,1.28
10 06 2013,121.68,121.68,121.68,121.68,-,0.45
10 05 2013,121.14,121.14,121.14,121.14,-,-0.12
10 04 2013,121.29,121.29,121.29,121.29,-,3.83
10 03 2013,116.82,116.82,116.82,116.82,-,17.04
10 02 2013,99.81,99.81,99.81,99.81,-,-20.46
10 01 2013,125.49,125.49,125.49,125.49,-,1.94
09 30 2013,123.10,123.10,123.10,123.10,-,-1.66
09 29 2013,125.18,125.18,125.18,125.18,-,0.34
09 28 2013,124.75,124.75,124.75,124.75,-,1.01
09 27 2013,123.50,123.50,123.50,123.50,-,0.02
09 26 2013,123.48,123.48,123.48,123.48,-,0.05
09 25 2013,123.42,123.42,123.42,123.42,-,0.72
09 24 2013,122.54,122.54,122.54,122.54,-,0.26
09 23 2013,122.22,122.22,122.22,122.22,-,-0.35
09 22 2013,122.65,122.65,122.65,122.65,-,0.01
09 21 2013,122.64,122.64,122.64,122.64,-,-0.21
09 20 2013,122.90,122.90,122.90,122.90,-,-1.04
09 19 2013,124.19,124.19,124.19,124.19,-,-1.67
09 18 2013,126.30,126.30,126.30,126.30,-,0.26
09 17 2013,125.97,125.97,125.97,125.97,-,0.73
09 16 2013,125.06,125.06,125.06,125.06,-,0.39
09 15 2013,124.58,124.58,124.58,124.58,-,0.40
09 14 2013,124.08,124.08,124.08,124.08,-,-1.92
09 13 2013,126.51,126.51,126.51,126.51,-,0.60
09 12 2013,125.76,125.76,125.76,125.76,-,0.25
09 11 2013,125.45,125.45,125.45,125.45,-,3.29
09 10 2013,121.46,121.46,121.46,121.46,-,1.20
09 09 2013,120.02,120.02,120.02,120.02,-,2.94
09 08 2013,116.59,116.59,116.59,116.59,-,-2.07
09 07 2013,119.05,119.05,119.05,119.05,-,2.35
09 06 2013,116.32,116.32,116.32,116.32,-,-3.49
09 05 2013,120.53,120.53,120.53,120.53,-,-0.03
09 04 2013,120.57,120.57,120.57,120.57,-,-5.50
09 03 2013,127.59,127.59,127.59,127.59,-,0.18
09 02 2013,127.36,127.36,127.36,127.36,-,-0.70
09 01 2013,128.26,128.26,128.26,128.26,-,-0.93
08 31 2013,129.46,129.46,129.46,129.46,-,5.06
08 30 2013,123.23,123.23,123.23,123.23,-,4.86
08 29 2013,117.52,117.52,117.52,117.52,-,-0.06
08 28 2013,117.59,117.59,117.59,117.59,-,0.12
08 27 2013,117.45,117.45,117.45,117.45,-,4.65
08 26 2013,112.23,112.23,112.23,112.23,-,0.39
08 25 2013,111.79,111.79,111.79,111.79,-,2.85
08 24 2013,108.69,108.69,108.69,108.69,-,1.06
08 23 2013,107.55,107.55,107.55,107.55,-,-1.99
08 22 2013,109.73,109.73,109.73,109.73,-,-1.53
08 21 2013,111.44,111.44,111.44,111.44,-,6.12
08 20 2013,105.01,105.01,105.01,105.01,-,2.65
08 19 2013,102.30,102.30,102.30,102.30,-,3.50
08 18 2013,98.84,98.84,98.84,98.84,-,-0.72
08 17 2013,99.56,99.56,99.56,99.56,-,1.25
08 16 2013,98.33,98.33,98.33,98.33,-,0.81
08 15 2013,97.54,97.54,97.54,97.54,-,-0.43
08 14 2013,97.96,97.96,97.96,97.96,-,0.06
08 13 2013,97.90,97.90,97.90,97.90,-,2.97
08 12 2013,95.08,95.08,95.08,95.08,-,0.98
08 11 2013,94.16,94.16,94.16,94.16,-,0.93
08 10 2013,93.29,93.29,93.29,93.29,-,-0.07
08 09 2013,93.36,93.36,93.36,93.36,-,-1.49
08 08 2013,94.77,94.77,94.77,94.77,-,-2.22
08 07 2013,96.92,96.92,96.92,96.92,-,-0.22
08 06 2013,97.13,97.13,97.13,97.13,-,0.22
08 05 2013,96.92,96.92,96.92,96.92,-,0.33
08 04 2013,96.60,96.60,96.60,96.60,-,-0.06
08 03 2013,96.66,96.66,96.66,96.66,-,-0.60
08 02 2013,97.24,97.24,97.24,97.24,-,0.85
08 01 2013,96.42,96.42,96.42,96.42,-,-1.52
07 31 2013,97.91,97.91,97.91,97.91,-,1.66
07 30 2013,96.31,96.31,96.31,96.31,-,3.23
07 29 2013,93.30,93.30,93.30,93.30,-,1.30
07 28 2013,92.10,92.10,92.10,92.10,-,3.37
07 27 2013,89.10,89.10,89.10,89.10,-,-1.69
07 26 2013,90.63,90.63,90.63,90.63,-,1.36
07 25 2013,89.41,89.41,89.41,89.41,-,2.23
07 24 2013,87.46,87.46,87.46,87.46,-,0.60
07 23 2013,86.94,86.94,86.94,86.94,-,0.99
07 22 2013,86.09,86.09,86.09,86.09,-,0.73
07 21 2013,85.47,85.47,85.47,85.47,-,-0.23
07 20 2013,85.67,85.67,85.67,85.67,-,-0.13
07 19 2013,85.78,85.78,85.78,85.78,-,0.41
07 18 2013,85.43,85.43,85.43,85.43,-,-5.64
07 17 2013,90.54,90.54,90.54,90.54,-,-2.37
07 16 2013,92.74,92.74,92.74,92.74,-,-0.43
07 15 2013,93.14,93.14,93.14,93.14,-,3.07
07 14 2013,90.37,90.37,90.37,90.37,-,-1.12
07 13 2013,91.39,91.39,91.39,91.39,-,3.31
07 12 2013,88.46,88.46,88.46,88.46,-,-3.03
07 11 2013,91.22,91.22,91.22,91.22,-,7.94
07 10 2013,84.51,84.51,84.51,84.51,-,13.86
07 09 2013,74.22,74.22,74.22,74.22,-,-0.46
07 08 2013,74.56,74.56,74.56,74.56,-,2.83
07 07 2013,72.51,72.51,72.51,72.51,-,8.47
07 06 2013,66.85,66.85,66.85,66.85,-,0.77
07 05 2013,66.34,66.34,66.34,66.34,-,-14.60
07 04 2013,77.68,77.68,77.68,77.68,-,1.03
07 03 2013,76.89,76.89,76.89,76.89,-,-12.29
07 02 2013,87.66,87.66,87.66,87.66,-,3.60
07 01 2013,84.61,84.61,84.61,84.61,-,-13.23
06 30 2013,97.51,97.51,97.51,97.51,-,2.64
06 29 2013,95.00,95.00,95.00,95.00,-,0.36
06 28 2013,94.66,94.66,94.66,94.66,-,-6.96
06 27 2013,101.74,101.74,101.74,101.74,-,-2.17
06 26 2013,104.00,104.00,104.00,104.00,-,0.65
06 25 2013,103.33,103.33,103.33,103.33,-,1.21
06 24 2013,102.09,102.09,102.09,102.09,-,-5.38
06 23 2013,107.90,107.90,107.90,107.90,-,-0.28
06 22 2013,108.20,108.20,108.20,108.20,-,-1.19
06 21 2013,109.50,109.50,109.50,109.50,-,-1.61
06 20 2013,111.29,111.29,111.29,111.29,-,2.81
06 19 2013,108.25,108.25,108.25,108.25,-,0.84
06 18 2013,107.35,107.35,107.35,107.35,-,5.30
06 17 2013,101.95,101.95,101.95,101.95,-,2.05
06 16 2013,99.90,99.90,99.90,99.90,-,0.10
06 15 2013,99.80,99.80,99.80,99.80,-,-0.20
06 14 2013,100.00,100.00,100.00,100.00,-,-3.80
06 13 2013,103.95,103.95,103.95,103.95,-,-4.44
06 12 2013,108.78,108.78,108.78,108.78,-,-0.20
06 11 2013,109.00,109.00,109.00,109.00,-,2.49
06 10 2013,106.35,106.35,106.35,106.35,-,5.88
06 09 2013,100.44,100.44,100.44,100.44,-,-6.91
06 08 2013,107.89,107.89,107.89,107.89,-,-2.80
06 07 2013,111.00,111.00,111.00,111.00,-,-6.70
06 06 2013,118.97,118.97,118.97,118.97,-,-2.40
06 05 2013,121.90,121.90,121.90,121.90,-,0.41
06 04 2013,121.40,121.40,121.40,121.40,-,0.55
06 03 2013,120.74,120.74,120.74,120.74,-,-1.44
06 02 2013,122.50,122.50,122.50,122.50,-,-5.26
06 01 2013,129.30,129.30,129.30,129.30,-,0.37
05 31 2013,128.82,128.82,128.82,128.82,-,0.02
05 30 2013,128.80,128.80,128.80,128.80,-,-2.61
05 29 2013,132.25,132.25,132.25,132.25,-,2.52
05 28 2013,129.00,129.00,129.00,129.00,-,-0.59
05 27 2013,129.77,129.77,129.77,129.77,-,-2.79
05 26 2013,133.50,133.50,133.50,133.50,-,1.14
05 25 2013,131.99,131.99,131.99,131.99,-,-0.83
05 24 2013,133.10,133.10,133.10,133.10,-,5.38
05 23 2013,126.30,126.30,126.30,126.30,-,2.02
05 22 2013,123.80,123.80,123.80,123.80,-,0.74
05 21 2013,122.89,122.89,122.89,122.89,-,0.71
05 20 2013,122.02,122.02,122.02,122.02,-,-0.39
05 19 2013,122.50,122.50,122.50,122.50,-,-0.58
05 18 2013,123.21,123.21,123.21,123.21,-,-0.23
05 17 2013,123.50,123.50,123.50,123.50,-,4.48
05 16 2013,118.21,118.21,118.21,118.21,-,3.49
05 15 2013,114.22,114.22,114.22,114.22,-,2.53
05 14 2013,111.40,111.40,111.40,111.40,-,-5.58
05 13 2013,117.98,117.98,117.98,117.98,-,2.75
05 12 2013,114.82,114.82,114.82,114.82,-,-0.71
05 11 2013,115.64,115.64,115.64,115.64,-,-1.75
05 10 2013,117.70,117.70,117.70,117.70,-,4.34
05 09 2013,112.80,112.80,112.80,112.80,-,-0.35
05 08 2013,113.20,113.20,113.20,113.20,-,3.28
05 07 2013,109.60,109.60,109.60,109.60,-,-2.36
05 06 2013,112.25,112.25,112.25,112.25,-,-3.22
05 05 2013,115.98,115.98,115.98,115.98,-,2.73
05 04 2013,112.90,112.90,112.90,112.90,-,15.09
05 03 2013,98.10,98.10,98.10,98.10,-,-7.67
05 02 2013,106.25,106.25,106.25,106.25,-,-8.70
05 01 2013,116.38,116.38,116.38,116.38,-,-16.41
04 30 2013,139.23,139.23,139.23,139.23,-,-3.31
04 29 2013,144.00,144.00,144.00,144.00,-,7.11
04 28 2013,134.44,134.44,134.44,134.44,-,5.03
04 27 2013,128.00,128.00,128.00,128.00,-,-6.50
04 26 2013,136.90,136.90,136.90,136.90,-,-3.39
04 25 2013,141.71,141.71,141.71,141.71,-,-8.10
04 24 2013,154.20,154.20,154.20,154.20,-,7.48
04 23 2013,143.47,143.47,143.47,143.47,-,12.61
04 22 2013,127.40,127.40,127.40,127.40,-,6.88
04 21 2013,119.20,119.20,119.20,119.20,-,-5.86
04 20 2013,126.62,126.62,126.62,126.62,-,6.87
04 19 2013,118.48,118.48,118.48,118.48,-,8.69
04 18 2013,109.01,109.01,109.01,109.01,-,17.13
04 17 2013,93.07,93.07,93.07,93.07,-,36.15
04 16 2013,68.36,68.36,68.36,68.36,-,-17.03
04 15 2013,82.39,82.39,82.39,82.39,-,-8.46
04 14 2013,90.00,90.00,90.00,90.00,-,-3.23
04 13 2013,93.00,93.00,93.00,93.00,-,-20.51
04 12 2013,117.00,117.00,117.00,117.00,-,-6.33
04 11 2013,124.90,124.90,124.90,124.90,-,-24.30
04 10 2013,165.00,165.00,165.00,165.00,-,-28.26
04 09 2013,230.00,230.00,230.00,230.00,-,22.67
04 08 2013,187.50,187.50,187.50,187.50,-,15.53
04 07 2013,162.30,162.30,162.30,162.30,-,13.79
04 06 2013,142.63,142.63,142.63,142.63,-,0.22
04 05 2013,142.32,142.32,142.32,142.32,-,7.72
04 04 2013,132.12,132.12,132.12,132.12,-,-2.13
04 03 2013,135.00,135.00,135.00,135.00,-,14.43
04 02 2013,117.98,117.98,117.98,117.98,-,13.44
04 01 2013,104.00,104.00,104.00,104.00,-,11.79
03 31 2013,93.03,93.03,93.03,93.03,-,0.91
03 30 2013,92.19,92.19,92.19,92.19,-,1.87
03 29 2013,90.50,90.50,90.50,90.50,-,5.01
03 28 2013,86.18,86.18,86.18,86.18,-,-3.08
03 27 2013,88.92,88.92,88.92,88.92,-,13.27
03 26 2013,78.50,78.50,78.50,78.50,-,6.66
03 25 2013,73.60,73.60,73.60,73.60,-,2.94
03 24 2013,71.50,71.50,71.50,71.50,-,11.11
03 23 2013,64.35,64.35,64.35,64.35,-,-7.89
03 22 2013,69.86,69.86,69.86,69.86,-,-1.40
03 21 2013,70.85,70.85,70.85,70.85,-,9.86
03 20 2013,64.49,64.49,64.49,64.49,-,9.05
03 19 2013,59.14,59.14,59.14,59.14,-,14.61
03 18 2013,51.60,51.60,51.60,51.60,-,8.86
03 17 2013,47.40,47.40,47.40,47.40,-,0.85
03 16 2013,47.00,47.00,47.00,47.00,-,0.11
03 15 2013,46.95,46.95,46.95,46.95,-,-0.47
03 14 2013,47.17,47.17,47.17,47.17,-,0.53
03 13 2013,46.92,46.92,46.92,46.92,-,5.94
03 12 2013,44.29,44.29,44.29,44.29,-,-8.49
03 11 2013,48.40,48.40,48.40,48.40,-,5.22
03 10 2013,46.00,46.00,46.00,46.00,-,-1.81
03 09 2013,46.85,46.85,46.85,46.85,-,6.04
03 08 2013,44.18,44.18,44.18,44.18,-,5.19
03 07 2013,42.00,42.00,42.00,42.00,-,2.39
03 06 2013,41.02,41.02,41.02,41.02,-,1.71
03 05 2013,40.33,40.33,40.33,40.33,-,11.56
03 04 2013,36.15,36.15,36.15,36.15,-,4.78
03 03 2013,34.50,34.50,34.50,34.50,-,0.73
03 02 2013,34.25,34.25,34.25,34.25,-,-0.72
03 01 2013,34.50,34.50,34.50,34.50,-,3.36
02 28 2013,33.38,33.38,33.38,33.38,-,8.03
02 27 2013,30.90,30.90,30.90,30.90,-,-0.64
02 26 2013,31.10,31.10,31.10,31.10,-,2.30
02 25 2013,30.40,30.40,30.40,30.40,-,1.71
